age,education,occupation,hours_per_week,marital_status,gender,capital_gain,capital_loss,high_income
72,Some-college,Sales,36,Widowed,Male,0.0,0.0,1
62,Bachelors,White-collar,48,Divorced,Male,0.0,0.0,1
79,Bachelors,White-collar,45,Never-married,Female,0.0,0.0,1
66,Assoc,Other,31,Widowed,Female,0.0,1698.8965264057024,1
42,Masters,Blue-collar,34,Divorced,Female,4662.290257311887,0.0,1
40,HS-grad,White-collar,52,Married,Female,0.0,774.4839257325954,1
41,Bachelors,Blue-collar,32,Separated,Female,0.0,0.0,1
55,Bachelors,Blue-collar,41,Never-married,Male,3536.315517569972,0.0,1
45,Bachelors,White-collar,32,Divorced,Male,0.0,0.0,1
38,Some-college,White-collar,36,Separated,Male,3402.8200164761793,0.0,1
71,HS-grad,Professional,39,Separated,Male,0.0,0.0,1
35,Doctorate,Professional,32,Divorced,Male,0.0,0.0,1
53,Assoc,Blue-collar,30,Divorced,Female,0.0,0.0,1
62,HS-grad,White-collar,42,Divorced,Male,0.0,2435.068610645231,1
70,Bachelors,Blue-collar,31,Widowed,Male,0.0,0.0,1
47,HS-grad,Other,31,Married,Female,0.0,2126.8814995365383,1
77,Assoc,Professional,30,Widowed,Female,0.0,1011.6795899657644,1
49,Some-college,White-collar,39,Separated,Female,349.41050491755567,0.0,1
84,Bachelors,Blue-collar,49,Separated,Female,0.0,0.0,1
84,Masters,Blue-collar,55,Separated,Male,0.0,0.0,1
45,Masters,Blue-collar,32,Divorced,Female,0.0,0.0,1
61,Assoc,White-collar,61,Never-married,Male,0.0,0.0,1
58,Bachelors,White-collar,29,Widowed,Female,5097.440816813825,0.0,1
80,HS-grad,Sales,50,Never-married,Female,0.0,0.0,1
40,Some-college,Other,32,Married,Male,2822.1892396663407,0.0,1
65,HS-grad,White-collar,31,Married,Male,0.0,0.0,1
49,HS-grad,Service,32,Widowed,Female,0.0,0.0,1
74,Bachelors,White-collar,39,Separated,Male,0.0,0.0,1
50,HS-grad,Other,45,Married,Female,0.0,0.0,1
41,HS-grad,Sales,46,Never-married,Female,0.0,0.0,1
56,Assoc,White-collar,30,Never-married,Male,0.0,0.0,1
51,HS-grad,Sales,30,Divorced,Male,0.0,0.0,1
73,HS-grad,White-collar,30,Separated,Male,2647.5464261184165,0.0,1
45,Masters,White-collar,38,Divorced,Female,0.0,646.0164569009918,1
54,Bachelors,Professional,37,Widowed,Male,0.0,0.0,1
24,HS-grad,Professional,30,Married,Male,0.0,0.0,1
85,Doctorate,White-collar,42,Divorced,Female,0.0,1904.3766943422595,1
54,Some-college,Blue-collar,62,Divorced,Male,0.0,0.0,1
73,Masters,Sales,34,Widowed,Male,0.0,0.0,1
82,Masters,Professional,35,Never-married,Male,0.0,0.0,1
82,Bachelors,Blue-collar,45,Never-married,Male,0.0,0.0,1
64,Assoc,Sales,34,Widowed,Female,0.0,5734.736138149192,1
37,Bachelors,Service,46,Never-married,Male,0.0,0.0,1
36,Some-college,Sales,32,Widowed,Female,0.0,0.0,1
46,HS-grad,Professional,58,Never-married,Female,4537.291717768019,0.0,1
77,Assoc,White-collar,43,Widowed,Male,0.0,0.0,1
35,Doctorate,Sales,33,Never-married,Female,0.0,0.0,1
52,Some-college,Professional,34,Divorced,Male,0.0,0.0,1
60,Bachelors,Professional,34,Divorced,Female,0.0,0.0,1
28,HS-grad,Professional,53,Never-married,Male,4660.170808672764,0.0,1
66,Masters,White-collar,27,Widowed,Female,0.0,0.0,1
55,Some-college,White-collar,33,Divorced,Female,0.0,0.0,1
81,Bachelors,White-collar,34,Married,Female,0.0,0.0,1
86,Assoc,Professional,39,Never-married,Female,0.0,0.0,1
25,Some-college,Sales,37,Married,Female,0.0,0.0,1
51,HS-grad,Sales,25,Married,Female,75.73720592712547,0.0,1
65,Some-college,White-collar,36,Separated,Male,0.0,0.0,1
73,HS-grad,Professional,39,Married,Female,0.0,284.6092998969445,1
82,HS-grad,Professional,33,Married,Male,0.0,0.0,1
48,HS-grad,White-collar,46,Separated,Female,0.0,0.0,1
21,Masters,Professional,49,Separated,Male,0.0,3210.061460145582,1
67,Doctorate,White-collar,39,Separated,Female,0.0,0.0,1
86,HS-grad,Sales,42,Widowed,Female,0.0,0.0,1
47,Masters,White-collar,18,Separated,Female,668.9479938026138,0.0,1
76,Masters,Professional,35,Widowed,Female,0.0,0.0,1
84,Doctorate,White-collar,50,Never-married,Female,0.0,1566.1077712837211,1
62,Bachelors,Sales,35,Widowed,Female,0.0,0.0,1
21,Some-college,Blue-collar,32,Never-married,Female,0.0,0.0,1
43,HS-grad,Blue-collar,62,Separated,Female,0.0,0.0,1
44,HS-grad,Sales,58,Separated,Male,0.0,0.0,1
63,Bachelors,White-collar,44,Never-married,Male,0.0,0.0,1
81,HS-grad,White-collar,51,Divorced,Female,0.0,0.0,1
68,Some-college,Blue-collar,17,Widowed,Male,1349.3300974990002,0.0,1
67,HS-grad,Professional,32,Married,Female,0.0,0.0,1
23,Doctorate,Other,35,Separated,Male,0.0,0.0,1
76,Bachelors,Sales,37,Widowed,Female,0.0,1491.2389506491095,1
32,HS-grad,Sales,35,Widowed,Male,5665.666712898774,0.0,1
47,Elementary,Professional,14,Separated,Male,0.0,0.0,1
59,Some-college,Sales,43,Never-married,Female,0.0,0.0,1
54,Bachelors,White-collar,45,Separated,Male,0.0,0.0,1
59,HS-grad,Professional,56,Widowed,Female,0.0,6523.783134037265,1
52,Bachelors,White-collar,32,Divorced,Female,0.0,0.0,1
23,HS-grad,Blue-collar,31,Never-married,Male,0.0,0.0,1
85,Some-college,White-collar,13,Separated,Female,4298.856471446496,0.0,1
35,Some-college,White-collar,37,Married,Male,7086.431075574827,0.0,1
46,Bachelors,Professional,49,Separated,Male,6747.070491576391,0.0,1
76,Assoc,Blue-collar,33,Widowed,Male,0.0,1862.173294989213,1
64,Masters,Blue-collar,61,Widowed,Male,0.0,3550.0150723012143,1
34,HS-grad,Sales,37,Married,Male,9592.837374145192,0.0,1
39,HS-grad,White-collar,41,Never-married,Male,0.0,0.0,1
85,Masters,White-collar,26,Widowed,Female,0.0,0.0,1
86,Masters,Sales,42,Never-married,Male,0.0,0.0,1
54,HS-grad,Professional,20,Never-married,Male,0.0,0.0,1
66,HS-grad,Service,46,Separated,Male,0.0,0.0,1
30,Bachelors,Sales,47,Never-married,Female,2364.5581571216785,0.0,1
51,Some-college,White-collar,53,Widowed,Female,0.0,0.0,1
70,HS-grad,White-collar,29,Widowed,Female,0.0,0.0,1
68,Bachelors,Blue-collar,41,Divorced,Male,0.0,0.0,1
20,Some-college,Professional,45,Never-married,Male,2116.087768621152,0.0,1
59,Assoc,White-collar,44,Divorced,Male,8889.738552704814,0.0,1
49,Assoc,Sales,31,Separated,Female,1356.429692685589,0.0,1
68,HS-grad,White-collar,16,Divorced,Female,0.0,0.0,1
63,Bachelors,Blue-collar,43,Never-married,Female,0.0,0.0,1
38,HS-grad,Professional,38,Widowed,Male,3091.7978097745204,0.0,1
61,Bachelors,Blue-collar,34,Separated,Male,0.0,0.0,1
28,Assoc,Professional,47,Never-married,Female,0.0,0.0,1
85,Bachelors,Professional,39,Separated,Male,1080.3782644330327,1445.0582622492088,1
18,HS-grad,Blue-collar,26,Married,Female,0.0,0.0,1
80,HS-grad,Sales,20,Never-married,Female,0.0,0.0,1
41,HS-grad,White-collar,28,Married,Female,0.0,0.0,1
30,Some-college,Professional,63,Divorced,Male,0.0,0.0,1
28,HS-grad,Sales,47,Never-married,Female,0.0,0.0,1
68,Bachelors,White-collar,41,Married,Female,0.0,574.9731624697731,1
34,HS-grad,Other,38,Widowed,Male,0.0,0.0,1
41,HS-grad,Other,37,Divorced,Male,12257.789298358615,0.0,1
36,Bachelors,Sales,51,Never-married,Female,0.0,0.0,1
54,Masters,White-collar,35,Never-married,Male,0.0,0.0,1
25,Masters,White-collar,45,Widowed,Male,0.0,0.0,1
45,Doctorate,Sales,36,Widowed,Male,0.0,0.0,1
22,Assoc,Professional,59,Married,Male,0.0,0.0,1
34,Assoc,White-collar,47,Married,Female,0.0,0.0,1
53,Assoc,Professional,52,Married,Male,0.0,0.0,1
36,Bachelors,Professional,34,Separated,Female,2619.579756494631,0.0,1
81,Bachelors,Professional,50,Divorced,Male,0.0,0.0,1
28,HS-grad,White-collar,36,Never-married,Male,0.0,0.0,1
71,Some-college,Blue-collar,41,Divorced,Female,1194.3763562677148,0.0,1
62,Elementary,White-collar,56,Widowed,Male,0.0,0.0,1
64,Some-college,White-collar,29,Divorced,Male,0.0,0.0,1
29,Bachelors,Professional,42,Divorced,Female,0.0,0.0,1
38,Assoc,Sales,44,Married,Female,0.0,0.0,1
28,HS-grad,White-collar,45,Widowed,Female,5888.494864133783,0.0,1
22,Bachelors,Sales,35,Divorced,Male,1402.8350777774374,0.0,1
73,HS-grad,Other,60,Never-married,Male,0.0,0.0,1
37,Bachelors,Professional,27,Married,Male,0.0,0.0,1
58,HS-grad,Professional,54,Divorced,Female,0.0,0.0,1
63,HS-grad,White-collar,52,Widowed,Male,14367.892078938146,0.0,1
29,HS-grad,Service,59,Never-married,Female,0.0,0.0,1
87,Masters,Blue-collar,24,Widowed,Female,0.0,0.0,1
34,Some-college,Blue-collar,31,Widowed,Female,0.0,0.0,1
36,Masters,White-collar,54,Widowed,Female,0.0,0.0,1
43,HS-grad,Other,21,Separated,Female,0.0,0.0,0
65,Some-college,Professional,23,Never-married,Male,0.0,0.0,1
69,Assoc,Professional,35,Widowed,Female,0.0,2371.547312446423,1
87,Bachelors,Blue-collar,41,Separated,Female,0.0,0.0,1
72,HS-grad,Service,55,Married,Female,0.0,0.0,1
50,HS-grad,Professional,38,Separated,Female,0.0,0.0,1
79,Bachelors,Professional,33,Married,Male,0.0,0.0,1
40,Masters,Professional,43,Separated,Male,0.0,0.0,1
32,Some-college,Professional,44,Widowed,Male,0.0,0.0,1
44,Bachelors,Professional,44,Separated,Female,0.0,0.0,1
81,Some-college,Other,38,Separated,Male,0.0,0.0,1
68,Some-college,Sales,20,Widowed,Male,0.0,0.0,1
70,Assoc,Blue-collar,30,Married,Female,0.0,0.0,1
68,HS-grad,Blue-collar,54,Widowed,Female,0.0,0.0,1
64,Assoc,White-collar,41,Never-married,Female,2291.300395734958,0.0,1
21,HS-grad,Blue-collar,36,Separated,Female,5462.764103435184,0.0,1
24,Masters,Sales,51,Never-married,Female,0.0,0.0,1
52,Bachelors,White-collar,28,Widowed,Male,0.0,5132.499921302718,1
65,Bachelors,Sales,37,Widowed,Male,0.0,0.0,1
89,Doctorate,White-collar,41,Divorced,Male,0.0,0.0,1
62,HS-grad,Blue-collar,35,Never-married,Male,0.0,0.0,1
89,HS-grad,Other,41,Divorced,Male,0.0,0.0,1
36,Bachelors,White-collar,38,Never-married,Female,0.0,0.0,1
80,Masters,Blue-collar,26,Divorced,Male,0.0,0.0,1
55,Bachelors,Professional,41,Divorced,Male,0.0,0.0,1
84,Some-college,Blue-collar,26,Never-married,Male,0.0,0.0,1
76,Bachelors,White-collar,41,Widowed,Male,0.0,0.0,1
86,Bachelors,Professional,53,Married,Male,2117.470269892418,0.0,1
30,HS-grad,White-collar,37,Widowed,Female,0.0,0.0,1
64,HS-grad,Sales,28,Married,Female,8231.691755367483,0.0,1
78,HS-grad,Professional,38,Never-married,Male,0.0,0.0,1
48,HS-grad,Service,31,Separated,Female,0.0,0.0,1
39,Assoc,Professional,45,Widowed,Male,0.0,0.0,1
60,Masters,Service,38,Divorced,Male,0.0,0.0,1
84,Bachelors,Blue-collar,57,Widowed,Female,0.0,0.0,1
71,HS-grad,White-collar,51,Never-married,Female,11361.382423848809,0.0,1
27,Some-college,White-collar,38,Separated,Female,7753.919906704583,0.0,1
59,HS-grad,Blue-collar,47,Separated,Male,9435.815885038082,0.0,1
81,Bachelors,Sales,36,Widowed,Male,0.0,0.0,1
38,Some-college,Sales,40,Widowed,Male,537.2625558746201,0.0,1
83,Masters,White-collar,36,Widowed,Female,0.0,0.0,1
58,Masters,White-collar,47,Never-married,Female,0.0,0.0,1
41,Bachelors,Other,54,Married,Male,0.0,0.0,1
52,Bachelors,Professional,47,Married,Female,0.0,0.0,1
73,Masters,White-collar,49,Divorced,Female,12889.366573032126,0.0,1
47,Bachelors,White-collar,49,Never-married,Male,0.0,0.0,1
74,HS-grad,Blue-collar,45,Separated,Female,0.0,0.0,1
64,HS-grad,Blue-collar,28,Divorced,Female,0.0,0.0,1
52,HS-grad,White-collar,57,Separated,Male,0.0,0.0,1
36,Assoc,Professional,58,Separated,Male,0.0,0.0,1
25,Some-college,Professional,37,Widowed,Male,0.0,0.0,1
43,Doctorate,White-collar,36,Separated,Female,0.0,0.0,1
88,Bachelors,White-collar,46,Separated,Male,4894.831332250454,0.0,1
47,Bachelors,Other,45,Never-married,Female,0.0,3680.598534170448,1
24,HS-grad,White-collar,37,Widowed,Male,0.0,442.2002965700979,1
84,Bachelors,White-collar,27,Widowed,Male,10171.099434554088,0.0,1
82,Elementary,Blue-collar,43,Divorced,Male,0.0,0.0,1
53,Bachelors,White-collar,45,Widowed,Female,0.0,762.196177216845,1
42,HS-grad,Sales,47,Married,Male,0.0,0.0,1
54,HS-grad,Professional,43,Never-married,Male,5766.98093305127,0.0,1
18,Masters,White-collar,37,Divorced,Female,0.0,0.0,1
32,Bachelors,Service,49,Married,Female,1127.279041002833,0.0,1
54,HS-grad,Sales,40,Separated,Male,0.0,0.0,1
30,HS-grad,White-collar,35,Married,Male,4702.342125126722,1454.9832080550132,1
25,Some-college,Sales,38,Divorced,Male,476.7552216736174,1695.4112647981265,1
22,Bachelors,Service,22,Widowed,Female,0.0,0.0,1
77,Assoc,White-collar,38,Never-married,Female,0.0,0.0,1
18,Some-college,White-collar,46,Divorced,Male,0.0,0.0,1
53,HS-grad,Service,43,Married,Male,5949.084537765367,0.0,1
52,Some-college,Professional,55,Married,Male,2629.7059617014656,0.0,1
83,Bachelors,Blue-collar,37,Divorced,Male,0.0,0.0,1
80,Assoc,Sales,44,Divorced,Female,0.0,0.0,1
40,HS-grad,Sales,47,Divorced,Female,0.0,0.0,1
26,HS-grad,White-collar,63,Widowed,Female,0.0,0.0,1
51,HS-grad,White-collar,41,Divorced,Male,0.0,0.0,1
63,Bachelors,Sales,29,Separated,Male,0.0,0.0,1
21,Elementary,Professional,48,Never-married,Female,0.0,0.0,1
47,Bachelors,White-collar,58,Never-married,Male,0.0,0.0,1
89,Masters,Professional,36,Separated,Female,0.0,0.0,1
20,HS-grad,Professional,48,Married,Male,0.0,0.0,1
31,Assoc,Other,52,Married,Male,0.0,0.0,1
77,Bachelors,White-collar,50,Married,Male,0.0,0.0,1
62,HS-grad,Service,41,Married,Female,0.0,0.0,1
51,HS-grad,Professional,33,Widowed,Male,822.8001916028749,0.0,1
62,Doctorate,Sales,39,Separated,Male,0.0,430.8818716864176,1
78,Bachelors,Professional,44,Never-married,Female,0.0,0.0,1
33,Bachelors,Blue-collar,49,Separated,Male,0.0,0.0,1
83,Bachelors,Blue-collar,43,Never-married,Male,0.0,0.0,1
57,Doctorate,Professional,36,Married,Female,0.0,0.0,1
34,Bachelors,Service,45,Widowed,Male,0.0,0.0,1
51,Masters,Professional,48,Divorced,Female,0.0,0.0,1
33,Bachelors,Sales,43,Divorced,Male,0.0,0.0,1
77,Some-college,Other,31,Married,Male,0.0,0.0,1
83,Assoc,Blue-collar,38,Married,Female,0.0,0.0,1
83,HS-grad,Service,49,Separated,Male,0.0,0.0,1
30,HS-grad,White-collar,26,Widowed,Female,19371.183879334385,0.0,1
73,Bachelors,Professional,19,Widowed,Male,0.0,522.7615805130907,1
48,Bachelors,Professional,55,Separated,Female,0.0,2844.5152653777286,1
51,HS-grad,White-collar,45,Widowed,Male,0.0,0.0,1
56,Masters,Blue-collar,46,Widowed,Male,11567.442812337127,0.0,1
84,HS-grad,Professional,29,Divorced,Male,11200.104162914024,0.0,1
25,Assoc,Sales,47,Widowed,Male,7775.229396368476,0.0,1
72,HS-grad,White-collar,42,Married,Male,0.0,0.0,1
44,Masters,White-collar,24,Divorced,Female,0.0,0.0,1
70,HS-grad,Sales,54,Married,Male,5887.971079423308,2621.019258053594,1
56,HS-grad,White-collar,41,Married,Female,0.0,0.0,1
82,HS-grad,Blue-collar,36,Separated,Female,0.0,0.0,1
34,HS-grad,Professional,36,Widowed,Male,5322.20633075234,0.0,1
47,HS-grad,Blue-collar,19,Widowed,Male,560.7723659613719,0.0,1
70,Doctorate,Professional,45,Widowed,Male,11541.317690372312,0.0,1
30,Assoc,Professional,42,Widowed,Female,0.0,0.0,1
38,HS-grad,Sales,38,Divorced,Male,10648.556644552551,0.0,1
36,Bachelors,Blue-collar,52,Never-married,Male,0.0,0.0,1
70,HS-grad,White-collar,26,Married,Male,6888.707735155096,3655.2974821672933,1
36,HS-grad,White-collar,34,Never-married,Male,13108.098400298362,0.0,1
74,Bachelors,White-collar,31,Never-married,Male,0.0,0.0,1
42,Some-college,Professional,37,Never-married,Male,4026.91696981625,0.0,1
48,Elementary,Blue-collar,40,Divorced,Female,2967.7974908904844,0.0,1
72,Assoc,Blue-collar,44,Never-married,Male,0.0,0.0,1
40,Bachelors,Professional,36,Divorced,Female,0.0,0.0,1
49,Some-college,White-collar,31,Separated,Female,0.0,0.0,1
79,Doctorate,Blue-collar,56,Separated,Male,17201.8852162298,0.0,1
27,HS-grad,White-collar,64,Separated,Male,0.0,0.0,1
89,HS-grad,Sales,41,Divorced,Female,0.0,0.0,1
71,Some-college,Professional,32,Divorced,Male,0.0,0.0,1
69,HS-grad,Sales,54,Married,Male,0.0,0.0,1
37,HS-grad,Professional,25,Never-married,Male,0.0,0.0,1
49,HS-grad,Blue-collar,36,Widowed,Male,3119.329506110806,0.0,1
31,Masters,White-collar,33,Widowed,Female,5126.685173360805,0.0,1
67,Bachelors,White-collar,28,Never-married,Female,2334.539305291316,0.0,1
45,Assoc,Blue-collar,37,Widowed,Female,0.0,0.0,1
70,Masters,Professional,31,Widowed,Male,0.0,0.0,1
41,Masters,White-collar,40,Widowed,Female,0.0,0.0,1
39,Bachelors,White-collar,40,Divorced,Female,0.0,0.0,1
47,Masters,White-collar,33,Divorced,Female,0.0,0.0,1
80,Bachelors,Service,36,Divorced,Male,0.0,0.0,1
21,Bachelors,Blue-collar,37,Never-married,Male,0.0,0.0,1
76,HS-grad,Professional,48,Separated,Male,0.0,5404.031110924462,1
25,HS-grad,Blue-collar,38,Widowed,Male,0.0,0.0,1
29,Masters,White-collar,48,Married,Male,0.0,0.0,1
48,Bachelors,Service,45,Divorced,Female,0.0,0.0,1
51,HS-grad,White-collar,45,Married,Female,0.0,0.0,1
66,Bachelors,Sales,53,Widowed,Male,0.0,0.0,1
74,Elementary,White-collar,28,Separated,Male,0.0,0.0,1
43,Masters,White-collar,35,Married,Female,0.0,0.0,1
35,Masters,White-collar,57,Widowed,Female,5057.49019262178,0.0,1
55,HS-grad,Professional,37,Widowed,Male,0.0,0.0,1
67,Bachelors,Blue-collar,11,Divorced,Male,6366.596470672522,0.0,1
25,Elementary,White-collar,37,Separated,Male,0.0,0.0,1
58,HS-grad,Service,41,Widowed,Female,0.0,0.0,1
23,HS-grad,White-collar,13,Separated,Female,0.0,0.0,1
86,Masters,Sales,53,Divorced,Male,4899.555377176331,0.0,1
61,Bachelors,Service,32,Married,Male,0.0,0.0,1
81,Some-college,Sales,43,Never-married,Female,0.0,0.0,1
46,HS-grad,Blue-collar,37,Never-married,Female,0.0,0.0,1
45,HS-grad,Blue-collar,27,Never-married,Female,0.0,0.0,1
28,Bachelors,White-collar,29,Separated,Male,0.0,0.0,1
82,Bachelors,Sales,30,Never-married,Male,0.0,0.0,1
36,Some-college,Professional,50,Married,Male,3613.528208534576,0.0,1
26,Masters,White-collar,38,Widowed,Male,0.0,0.0,1
44,Bachelors,Professional,34,Separated,Female,0.0,0.0,1
51,Bachelors,Blue-collar,30,Married,Female,1784.1661939423116,0.0,1
61,Masters,White-collar,51,Separated,Male,0.0,0.0,1
85,Masters,White-collar,54,Separated,Male,0.0,0.0,1
32,HS-grad,White-collar,51,Separated,Male,0.0,0.0,1
68,HS-grad,Other,44,Divorced,Male,0.0,737.0934680593411,0
30,Bachelors,Professional,42,Widowed,Male,0.0,0.0,1
66,Masters,Professional,27,Never-married,Male,0.0,0.0,1
87,Elementary,Professional,37,Divorced,Male,0.0,3926.4477323472615,1
73,Bachelors,Other,33,Widowed,Male,0.0,0.0,1
68,Masters,Other,21,Never-married,Male,0.0,0.0,1
54,HS-grad,Sales,50,Divorced,Male,0.0,0.0,1
34,HS-grad,Blue-collar,33,Divorced,Female,0.0,0.0,1
75,HS-grad,Professional,51,Married,Female,0.0,0.0,1
46,Some-college,Other,48,Divorced,Female,0.0,0.0,1
50,HS-grad,Professional,45,Separated,Female,0.0,0.0,1
77,HS-grad,Professional,46,Divorced,Male,0.0,0.0,1
72,HS-grad,Professional,33,Separated,Female,0.0,0.0,1
27,Bachelors,Sales,58,Widowed,Female,5161.955740310565,0.0,1
64,Bachelors,Blue-collar,40,Widowed,Female,0.0,2193.2991797014497,1
40,Doctorate,White-collar,43,Separated,Female,11953.197537592856,0.0,1
38,Bachelors,Other,33,Married,Female,34.68296902783838,0.0,1
30,Masters,White-collar,30,Married,Male,0.0,0.0,1
50,HS-grad,Professional,44,Widowed,Female,0.0,0.0,1
41,HS-grad,White-collar,42,Divorced,Female,718.9420965430311,0.0,1
28,HS-grad,Sales,32,Widowed,Male,0.0,0.0,1
34,HS-grad,Blue-collar,25,Widowed,Female,0.0,0.0,1
85,Bachelors,White-collar,27,Separated,Male,0.0,0.0,1
64,HS-grad,Sales,51,Married,Female,0.0,0.0,1
42,Masters,White-collar,33,Separated,Male,637.8781514801161,0.0,1
38,Masters,Sales,36,Widowed,Male,0.0,0.0,1
29,HS-grad,Other,54,Never-married,Male,0.0,0.0,1
54,HS-grad,Professional,28,Divorced,Female,0.0,0.0,1
59,Bachelors,Blue-collar,32,Widowed,Female,0.0,6329.268895560464,1
34,Bachelors,Sales,32,Separated,Male,0.0,0.0,1
65,Bachelors,White-collar,56,Never-married,Male,0.0,0.0,1
45,Some-college,Service,59,Never-married,Male,0.0,0.0,1
58,Bachelors,White-collar,47,Widowed,Male,0.0,0.0,1
64,Bachelors,White-collar,47,Married,Male,0.0,0.0,1
35,HS-grad,Professional,34,Never-married,Male,0.0,635.1121972866649,1
88,Bachelors,Professional,59,Divorced,Male,0.0,0.0,1
30,Masters,Blue-collar,42,Separated,Male,0.0,0.0,1
30,Bachelors,Sales,48,Separated,Male,0.0,0.0,1
48,Bachelors,Service,38,Separated,Male,12833.098446482383,0.0,1
19,Masters,Professional,37,Widowed,Female,0.0,0.0,1
33,HS-grad,Professional,56,Separated,Male,0.0,0.0,1
26,Doctorate,Professional,45,Separated,Female,5434.619656617881,0.0,1
55,Masters,White-collar,54,Divorced,Male,0.0,0.0,1
71,HS-grad,Other,42,Married,Female,0.0,0.0,1
73,Masters,Sales,31,Widowed,Male,0.0,0.0,1
62,Bachelors,White-collar,34,Widowed,Female,0.0,0.0,1
51,HS-grad,Blue-collar,41,Separated,Male,0.0,0.0,1
26,HS-grad,Blue-collar,33,Divorced,Male,0.0,0.0,1
25,HS-grad,Professional,28,Never-married,Male,15160.747673164806,0.0,1
24,Masters,Blue-collar,52,Separated,Female,4371.10685674136,0.0,1
53,Some-college,White-collar,34,Separated,Male,3097.0018417047513,0.0,1
35,Elementary,Professional,41,Widowed,Male,0.0,0.0,1
20,Masters,Professional,42,Widowed,Male,0.0,0.0,1
45,HS-grad,White-collar,34,Separated,Female,0.0,0.0,1
87,Bachelors,White-collar,54,Widowed,Female,0.0,0.0,1
61,HS-grad,White-collar,28,Divorced,Male,0.0,0.0,1
38,HS-grad,Professional,42,Never-married,Male,7859.335871166368,0.0,1
45,HS-grad,Blue-collar,42,Never-married,Female,0.0,0.0,1
71,Assoc,Other,39,Never-married,Female,0.0,0.0,1
71,HS-grad,Blue-collar,27,Separated,Male,0.0,0.0,1
82,HS-grad,White-collar,48,Separated,Male,0.0,0.0,1
38,HS-grad,Professional,47,Separated,Male,0.0,0.0,1
30,Some-college,Professional,33,Divorced,Female,877.3788188407635,0.0,1
74,Masters,Professional,47,Never-married,Female,0.0,0.0,1
66,Masters,Sales,43,Widowed,Male,0.0,0.0,1
71,HS-grad,Sales,27,Widowed,Female,0.0,0.0,1
27,Some-college,Blue-collar,31,Married,Female,0.0,0.0,1
70,Bachelors,Sales,51,Married,Male,0.0,0.0,1
61,Some-college,White-collar,43,Widowed,Male,2400.9819272517307,0.0,1
64,HS-grad,White-collar,34,Never-married,Male,0.0,0.0,1
70,HS-grad,Sales,31,Separated,Female,0.0,0.0,1
63,HS-grad,White-collar,34,Widowed,Female,3139.3656549570633,0.0,1
30,Masters,Professional,35,Widowed,Male,1772.375359392448,0.0,1
54,Bachelors,White-collar,31,Married,Female,0.0,0.0,1
41,Some-college,White-collar,22,Never-married,Female,0.0,0.0,1
19,HS-grad,Professional,51,Widowed,Female,0.0,0.0,1
31,HS-grad,Blue-collar,49,Separated,Female,0.0,0.0,1
27,Bachelors,Blue-collar,27,Separated,Male,0.0,0.0,1
52,HS-grad,Professional,41,Divorced,Female,0.0,0.0,1
42,HS-grad,Professional,30,Separated,Male,0.0,0.0,1
20,HS-grad,Blue-collar,37,Widowed,Female,0.0,0.0,1
34,Masters,Professional,36,Widowed,Male,2320.3909959288944,0.0,1
29,HS-grad,White-collar,35,Separated,Female,0.0,0.0,1
71,Assoc,Professional,60,Married,Male,0.0,0.0,1
41,Masters,Professional,35,Never-married,Male,406.62073767560884,0.0,1
46,Some-college,Blue-collar,31,Widowed,Female,0.0,0.0,1
60,Bachelors,Blue-collar,32,Separated,Female,0.0,0.0,1
42,HS-grad,Professional,50,Separated,Male,0.0,628.5216966085014,1
77,HS-grad,White-collar,23,Widowed,Female,0.0,2436.7753942392847,1
82,Masters,Professional,32,Divorced,Male,0.0,0.0,1
45,Some-college,Professional,54,Never-married,Male,0.0,0.0,1
33,Bachelors,Other,42,Widowed,Male,0.0,0.0,1
64,Bachelors,Sales,41,Separated,Male,0.0,0.0,1
75,Some-college,White-collar,61,Divorced,Female,1103.1310464599849,0.0,1
44,Bachelors,Blue-collar,42,Widowed,Female,0.0,0.0,1
70,Masters,Blue-collar,32,Never-married,Female,0.0,0.0,1
59,HS-grad,Blue-collar,37,Divorced,Female,0.0,0.0,1
76,Some-college,Professional,28,Separated,Female,0.0,0.0,1
64,Bachelors,Professional,52,Married,Male,0.0,0.0,1
51,Bachelors,Sales,45,Never-married,Female,0.0,0.0,1
54,Masters,White-collar,51,Divorced,Female,0.0,0.0,1
23,Assoc,Other,52,Widowed,Female,0.0,0.0,1
24,HS-grad,Sales,35,Widowed,Male,0.0,0.0,1
42,HS-grad,Service,30,Divorced,Female,0.0,0.0,1
50,Masters,Professional,39,Widowed,Female,0.0,0.0,1
72,Assoc,Blue-collar,31,Divorced,Female,2043.5773264844547,0.0,1
75,Some-college,White-collar,41,Never-married,Female,0.0,0.0,1
24,Elementary,Other,51,Widowed,Female,0.0,0.0,1
74,Bachelors,Professional,38,Never-married,Male,0.0,0.0,1
29,Bachelors,White-collar,41,Separated,Female,0.0,0.0,1
33,Masters,Blue-collar,39,Separated,Female,0.0,0.0,1
60,Some-college,White-collar,48,Separated,Female,0.0,0.0,1
24,HS-grad,White-collar,33,Separated,Male,7945.491686628814,0.0,1
68,Bachelors,Other,18,Widowed,Female,1007.505702748709,0.0,1
49,Some-college,White-collar,44,Divorced,Female,0.0,0.0,1
25,Bachelors,Sales,49,Widowed,Male,0.0,0.0,1
89,HS-grad,Professional,44,Widowed,Female,0.0,0.0,1
62,HS-grad,Blue-collar,33,Never-married,Male,0.0,0.0,1
